node_id,j_real,j_imag
711,0.989339551928042,0.9198800699591905
712,0.6382943283084868,0.8310985258599151
713,0.6990089114683101,0.5025401848921462
714,0.09552760889481136,0.5128674939618556
715,0.5515116182227034,0.13009078037811278
716,0.8959773465478471,0.8499208794869659
717,0.14349962521862247,0.7930373948530024
718,0.14349962521862247,0.20696260514699757
719,0.27092529357874573,0.0
720,0.6095610893645373,0.27267427334055133
721,0.41900558007828764,0.5630881985508454
722,0.41900558007828764,0.43691180144915465
723,0.6095610893645373,0.7273257266594486
724,0.713916881818939,0.68443408011993
725,0.5675855750812027,0.9267927042558508
726,0.2910802032147914,0.6507037561422504
727,0.6012326143083202,0.15082868326809362
728,0.7535604230865328,0.05779961689014741
729,0.7535604230865328,0.9422003831098525
730,0.6012326143083202,0.8491713167319064
731,0.2910802032147914,0.34929624385774966
732,0.5675855750812027,0.07320729574414925
733,0.713916881818939,0.31556591988006993
734,0.1481635712501041,0.08428416756891813
735,0.7015074539851753,0.7009244607312402
736,0.7015074539851753,0.2990755392687599
737,0.1481635712501041,0.9157158324310819
738,0.07354043474639793,0.40709586074789705
739,0.41184309152994086,0.3335554260014991
740,0.41667360706254686,0.0
741,0.5253602065461814,0.4641459148829849
742,0.023569584409094693,0.5127009244607312
743,0.1750645456816857,0.38236028983093195
744,0.39718497543099857,0.6259681852252853
745,0.9800949446156408,0.7839593570417257
746,0.9800949446156408,0.21604064295827435
747,0.39718497543099857,0.37403181477471475
748,0.1750645456816857,0.617639710169068
749,0.023569584409094693,0.48729907553926877
750,0.5253602065461814,0.535854085117015
751,0.41184309152994086,0.6664445739985009
752,0.07354043474639793,0.592904139252103
753,0.9513617056716915,0.5075372699258766
754,0.9665195302740068,0.5824935454318314
755,0.7665528441742318,0.13292246189722662
756,0.9748480053302241,0.32989089697676355
757,0.875072874156742,0.9226284667277421
758,0.6811026900974432,0.7087532272840843
759,0.5795785791621554,0.2552677604730574
760,0.23269759307070875,0.11076871824768884
761,0.7295744149246273,0.7046722745065378
762,0.5477638044474057,0.9500291496626968
763,0.3932705921545765,0.31315066211376696
764,0.2699258765719997,0.47622220371449986
765,0.272507703839427,0.421587407345715
766,0.06238027817106688,0.15599233780294827
767,0.9135504289164654,0.00241525776630299
768,0.7234946281335888,0.0031648205213625387
769,0.9621887232447739,0.5989839260431415
770,0.3837761305904889,0.5846589489464479
771,0.8329307903722828,0.4708086949279587
772,0.8948113600399766,0.9127175814108437
773,0.5029566086449571,0.11601565753310569
774,0.17614724743899393,0.6366286332972433
775,0.9665195302740068,0.4175064545681686
776,0.5339385358540851,0.5690847005913218
777,0.8725743316398767,0.7295744149246273
778,0.970433913550429,0.1857249937536437
779,0.09136337136670275,0.5322728408428417
780,0.2993253935204464,0.4802198717414841
781,0.9492795869076373,0.012326143083201466
782,0.4478221037727992,0.5960689597734655
783,0.42325310235695845,0.286083118181061
784,0.8201049387857083,0.619555259431998
785,0.15665861580744567,0.4016823519613559
786,0.9960856167235779,0.18589156325476805
787,0.9960856167235779,0.8141084367452319
788,0.15665861580744567,0.5983176480386442
789,0.8201049387857083,0.380444740568002
790,0.272507703839427,0.578412592654285
791,0.5477638044474057,0.04997085033730324
792,0.42325310235695845,0.713916881818939
793,0.4478221037727992,0.40393104022653453
794,0.9492795869076373,0.9876738569167985
795,0.2993253935204464,0.5197801282585158
796,0.09136337136670275,0.46772715915715835
797,0.970433913550429,0.8142750062463563
798,0.8725743316398767,0.2704255850753727
799,0.5029566086449571,0.8839843424668943
800,0.5339385358540851,0.4309152994086783
801,0.17614724743899393,0.3633713667027567
802,0.8948113600399766,0.08728241858915632
803,0.8329307903722828,0.5291913050720413
804,0.3837761305904889,0.41534105105355207
805,0.9621887232447739,0.4010160739568585
806,0.7234946281335888,0.9968351794786374
807,0.9135504289164654,0.997584742233697
808,0.06238027817106688,0.8440076621970517
809,0.875072874156742,0.07737153327225785
810,0.2699258765719997,0.5237777962855001
811,0.3932705921545765,0.686849337886233
812,0.7295744149246273,0.29532772549346215
813,0.23269759307070875,0.8892312817523111
814,0.5795785791621554,0.7447322395269426
815,0.6811026900974432,0.2912467727159157
816,0.9748480053302241,0.6701091030232365
817,0.7665528441742318,0.8670775381027734
818,0.9513617056716915,0.49246273007412344
819,0.31489964187557257,0.3977679686849338
820,0.879486965936537,0.40243191471641543
821,0.4950445573415508,0.5062047139168818
822,0.9432830848671608,0.0
823,0.1758973931873074,0.0019155492629299574
824,0.8622470225701674,0.7430665445156992
825,0.5346880986091447,0.969517781294245
826,0.22520196552011326,0.20221537436495376
827,0.5620054967935371,0.24135920712917464
828,0.040059965020404764,0.5081202631798117
829,0.7324060964437411,0.7813775297742983
830,0.9325393520446407,0.05280253185641709
831,0.6676105605063712,0.9611893062380278
832,0.208128591654868,0.9751811443324727
833,0.025068709919213793,0.6146414591488298
834,0.4489048055301074,0.7581410843674523
835,0.9431165153660365,0.0
836,0.4857166652785875,0.0
837,0.32314483218122764,0.5667527275755809
838,0.4522361955525943,0.13542100441409177
839,0.9663529607728825,0.969517781294245
840,0.2257016740234863,0.8010327309069709
841,0.24643957691346716,0.8879820104938786
842,0.5452652619305405,0.03622886649454485
843,0.3355542600149913,0.2924127592237861
844,0.5670025818272675,0.6432914133422171
845,0.3994336636961772,0.49113017406512866
846,0.3407179145498459,0.27525610060797867
847,0.4534854668110269,0.9917548096943449
848,0.1245939868410094,0.8908136920129924
849,0.8953110685433497,0.1406679436995086
850,0.4534854668110269,0.008245190305655034
851,0.49088031981344216,0.770550512201216
852,0.677188306821021,0.8188556675272758
853,0.439493628716582,0.3097359873407179
854,0.879486965936537,0.5975680852835846
855,0.4489048055301074,0.2418589156325477
856,0.5670025818272675,0.35670858665778293
857,0.439493628716582,0.6902640126592821
858,0.677188306821021,0.18114433247272424
859,0.49088031981344216,0.22944948779878405
860,0.1758973931873074,0.9980844507370701
861,0.8953110685433497,0.8593320563004914
862,0.1245939868410094,0.10918630798700758
863,0.3407179145498459,0.7247438993920213
864,0.3994336636961772,0.5088698259348713
865,0.3355542600149913,0.7075872407762138
866,0.5452652619305405,0.9637711335054552
867,0.24643957691346716,0.11201798950612143
868,0.8622470225701674,0.2569334554843008
869,0.2257016740234863,0.19896726909302906
870,0.9663529607728825,0.030482218705754977
871,0.4522361955525943,0.8645789955859082
872,0.7324060964437411,0.21862247022570166
873,0.32314483218122764,0.43324727242441907
874,0.025068709919213793,0.38535854085117016
875,0.208128591654868,0.024818855667527277
876,0.6676105605063712,0.03881069376197218
877,0.9325393520446407,0.9471974681435829
878,0.040059965020404764,0.4918797368201882
879,0.5620054967935371,0.7586407928708253
880,0.22520196552011326,0.7977846256350463
881,0.5346880986091447,0.030482218705754977
882,0.4950445573415508,0.4937952860831182
883,0.31489964187557257,0.6022320313150662
884,0.9807612226201382,0.50920296493712
885,0.32214541517448153,0.6265511784792205
886,0.09119680186557841,0.36903472974098445
887,0.003414674773049055,0.5912384442408595
888,0.08853168984758891,0.6111434996252186
889,0.11410010827017573,0.1874739735154493
890,0.1749812609311235,0.7051719830099109
891,0.7141667360706254,0.44524027650537185
892,0.33622053801948865,0.9945864912134588
893,0.3795286083118181,0.05263596235529275
894,0.3795286083118181,0.9473640376447072
895,0.33622053801948865,0.005413508786541185
896,0.7141667360706254,0.5547597234946281
897,0.1749812609311235,0.2948280169900891
898,0.11410010827017573,0.8125260264845506
899,0.08853168984758891,0.38885650037478137
900,0.003414674773049055,0.4087615557591405
901,0.09119680186557841,0.6309652702590156
902,0.32214541517448153,0.3734488215207796
903,0.9807612226201382,0.49079703506287997
904,0.41051053552094613,0.1654867993670359
905,0.41051053552094613,0.8345132006329641
906,0.6074789706004831,0.6745231948030316
907,0.6074789706004831,0.3254768051969684
908,0.23502956608644957,0.7977013408844841
909,0.7978679103856084,0.8824852169567752
910,0.406596152244524,0.34804697259931705
911,0.406596152244524,0.651953027400683
912,0.7978679103856084,0.11751478304322478
913,0.23502956608644957,0.20229865911551595
914,0.31498292662613475,0.0
915,0.8708253518780711,0.9508619971683184
916,0.09494461564087615,0.9989172982426917
917,0.0468060298159407,0.44140917797951196
918,0.0468060298159407,0.558590822020488
919,0.09494461564087615,0.0010827017573082369
920,0.8708253518780711,0.04913800283168152
921,0.056383776130590486,0.4410760389772633
922,0.614724743899392,0.8034479886732739
923,0.046639460314816354,0.45206962605147
924,0.9667693845256934,0.4701424169234613
925,0.9247105854917964,0.9189639377030066
926,0.799616890147414,0.5468476721912218
927,0.6849337886233031,0.0
928,0.4261680686266345,0.47297409844257515
929,0.1324227533938536,0.3786124760556342
930,0.056383776130590486,0.5589239610227368
931,0.535854085117015,0.9825102023819439
932,0.084700591321729,0.36262180394769716
933,0.3115682518530857,0.6656950112434413
934,0.5021237611393354,0.9308736570333972
935,0.012159573582077123,0.9352044640626301
936,0.9667693845256934,0.5298575830765387
937,0.15082868326809362,0.6966769384525693
938,0.3115682518530857,0.3343049887565587
939,0.43516282168734904,0.07895394353293912
940,0.43516282168734904,0.9210460564670608
941,0.15082868326809362,0.30332306154743066
942,0.012159573582077123,0.06479553593736986
943,0.5021237611393354,0.06912634296660282
944,0.084700591321729,0.6373781960523028
945,0.535854085117015,0.017489797618056135
946,0.1324227533938536,0.6213875239443658
947,0.4261680686266345,0.5270259015574248
948,0.799616890147414,0.45315232780877823
949,0.9247105854917964,0.08103606229699342
950,0.046639460314816354,0.5479303739485301
951,0.614724743899392,0.1965520113267261
952,0.6662780044973765,0.0
953,0.7702173731989672,0.7099192137919547
954,0.2277837927875406,0.26226367952027985
955,0.7528108603314733,0.644207545598401
956,0.15274423253102357,0.12625968185225286
957,0.009161322561838927,0.6410427250770384
958,0.16148913134005163,0.7237444823852752
959,0.7534771383359706,0.6349629382859998
960,0.8635795785791621,0.49920879486965936
961,0.33680353127342383,0.2257016740234863
962,0.2877488131923045,0.05296910135754143
963,0.33680353127342383,0.7742983259765137
964,0.892062963271425,0.19147164154243357
965,0.892062963271425,0.8085283584575664
966,0.15274423253102357,0.8737403181477471
967,0.2877488131923045,0.9470308986424586
968,0.8635795785791621,0.5007912051303406
969,0.7534771383359706,0.3650370617140002
970,0.16148913134005163,0.2762555176147247
971,0.009161322561838927,0.3589572749229616
972,0.2277837927875406,0.7377363204797202
973,0.7528108603314733,0.35579245440159907
974,0.7702173731989672,0.2900807862080453
975,0.6444573998500874,0.25685017073373867
976,0.6065628383442991,0.27359040559673525
977,0.08711584908803198,0.9990838677438161
978,0.08711584908803198,0.0009161322561838927
979,0.6065628383442991,0.7264095944032648
980,0.6444573998500874,0.7431498292662614
981,0.16840176563671191,0.2504372449404514
982,0.16840176563671191,0.7495627550595486
983,0.16407095860747897,0.9718497543099859
984,0.16407095860747897,0.028150245690014158
985,0.770550512201216,0.21220954443241444
986,0.23877737986174732,0.33497126676105604
987,0.21828933122345298,0.9976680269842592
988,0.21828933122345298,0.0023319730157408177
989,0.23877737986174732,0.665028733238944
990,0.770550512201216,0.7877904555675855
991,0.9342883318064462,0.08070292329474474
992,0.48246856000666277,0.20837844590655452
993,0.48246856000666277,0.7916215540934455
994,0.9342883318064462,0.9192970767052553
995,0.6950112434413259,0.21895560922795035
996,0.223619555259432,0.1073540434746398
997,0.665528441742317,0.2946614474889648
998,0.223619555259432,0.8926459565253602
999,0.665528441742317,0.7053385525110353
1000,0.6950112434413259,0.7810443907720497
